nus_code,name,level,education_level,field,n_styrk_linked,n_styrk_with_exposure,mean_exposure
483102,"Frisørutdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.216402
483103,"Herrefrisørfaget, VK II",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.216402
483106,"Frisørfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.216402
483107,"Frisørfaget, Vg3",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.216402
458116,"Ernæringskokkfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.214768
38,Samferdsels- og sikkerhetsfag og andre servicefag,2,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381,Samferdsel,3,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3812,Luftfartsfag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381299,"Luftfartsfag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3814,Vegtrafikkfag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381401,"Sjåførutdanning, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381402,"Transportfag, VK I",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381403,"Yrkessjåfør, halvårig VK I",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
381499,"Vegtrafikkfag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382,Sikkerhet,3,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3821,Militære fag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382199,"Militære fag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3822,Fengselsfag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382201,"Fengselsskolen, toårig",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382299,"Fengselsfag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3823,Politifag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382301,Politiskolen,5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382399,"Politifag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3824,Tollfag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382401,Tollskolen,5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382499,"Tollfag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3825,Brannvernfag,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382599,"Brannvernfag, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3829,"Sikkerhet, andre",4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
382999,"Sikkerhet, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383,Andre servicefag,3,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3831,Hår- og skjønnhetspleie,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383101,"Frisørutdanning, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383102,"Frisør, Vg2 (gammel ordning)",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383103,"Frisører, toårig grunnkurs",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383104,"Hudpleie, Vg2",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383105,"Kosmetolog, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383106,Sminkørutdanning for film og teater (make-up artist),5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383107,"Frisør, Vg2, grunnkompetanse (gammel ordning)",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383108,"Hudpleie, Vg2, grunnkompetanse",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383109,"Frisør, Vg2",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383110,"Frisør, Vg2, grunnkompetanse",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383199,"Hår- og skjønnhetspleie, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3832,Servitør,4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383201,"Servitørfag, VK I",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383202,"Kokk, servitør, husstell, toårig grunnkurs",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383203,"Stuertutdanning, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383299,"Servitørutdanning, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3833,"Andre servicefag, andre",4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
383399,"Andre servicefag, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3839,"Andre servicefag, andre, uoppgitt utdanningsgruppe",4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
389,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",3,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
3899,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",4,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
389999,"Samferdsels- og sikkerhetsfag og andre servicefag, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Samferdsels- og sikkerhetsfag og andre servicefag,3,3,0.212823
37,Primærnæringsfag,2,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371,Fiske og havbruk,3,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3711,Fiske og havbruk,4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371101,"Fiske og fangst, Vg2",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371102,"Fiske og fangst, toårig grunnkurs",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371103,"Fiske og fangst, Vg2, grunnkompetanse",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371199,"Fiske og havbruk, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3719,"Fiske og havbruk, andre",4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371901,"Akvakultur, Vg2",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371902,Fiskeskipperutdanning,5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
371999,"Fiske og havbruk, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
372,Jordbruk,3,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3721,Jordbruk,4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
372199,"Jordbruk, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3729,"Jordbruk, andre",4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
372999,"Jordbruk, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374,Skogbruk,3,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3741,Skogbruk,4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374101,"Skogbruk, praksiskurs",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374102,"Skogbruk, Vg2",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374103,"Skogbruksfag, toårig grunnkurs",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374104,"Skogbruk, Vg2, grunnkompetanse",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374199,"Skogbruk, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
3749,"Skogbruk, andre",4,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
374999,"Skogbruk, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,Primærnæringsfag,3,3,0.212202
4552,Mekaniske fag,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",43,43,0.210622
455227,"Metallformerfaget, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",43,43,0.210622
455235,"Presstøperfaget, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",43,43,0.210622
455299,"Mekaniske fag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",43,43,0.210622
416901,"Blomsterdekoratørfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.207915
416603,"Herreskredderfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416608,"Kostymesyerfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416609,"Modistfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416614,"Herreskredderfaget, Vg3",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416617,"Kostymesyerfaget, Vg3",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416618,"Modistfaget, Vg3",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
416902,"Buntmakerfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.206127
458209,"Seilmakerfaget, Vg2 og Vg3, særløp (gammel ordning)",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.206127
458218,"Seilmakerfaget, Vg2 og Vg3, særløp",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.206127
483108,"Maskør- og parykkmakerfaget, Vg2 og Vg3, særløp",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.206127
716,Bildende kunst og kunsthåndverk,3,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,8,7,0.204064
7162,"Tre-, metall- og glasshåndverk",4,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,8,7,0.204064
716201,"Kunstfagkandidat, metall, hovedfag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,8,7,0.204064
716299,"Tre-, metall- og glasshåndverk, uspesifisert, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,8,7,0.204064
471102,"Havbruksteknikkfaget, Vg3",5,Videregående avsluttende utdanning,Primærnæringsfag,1,1,0.203589
471901,"Akvakulturfaget, Vg3",5,Videregående avsluttende utdanning,Primærnæringsfag,1,1,0.203589
571901,"Fagskoleutdanning, akvakultur, UTGÅTT KODE, SE NY",5,Påbygging til videregående utdanning,Primærnæringsfag,1,1,0.203589
571903,"Fagskoleutdanning, ledelse i havbruksoperasjoner, ettårig, UTGÅTT KODE, SE NY",5,Påbygging til videregående utdanning,Primærnæringsfag,1,1,0.203589
571904,"Fagskoleutdanning, ledelse sjøbasert akvakultur, ettårig",5,Påbygging til videregående utdanning,Primærnæringsfag,1,1,0.203589
571905,"Fagskoleutdanning, vannkjemi, mikrobiologi og fiskehelse innen akvakultur, halvårig",5,Påbygging til videregående utdanning,Primærnæringsfag,1,1,0.203589
571906,"Fagskoleutdanning, resirkulerande akvakultursystem",5,Påbygging til videregående utdanning,Primærnæringsfag,1,1,0.203589
651501,"Akvakultur, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.203589
651507,"Bachelor, akvakultur / næringsmiddelteknologi, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.203589
751599,"Marin- og ferskvannsbiologi, uspesifisert, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.203589
771103,Fiskehelsestudiet. UTGÅTT KODE,5,"Universitets-/høgskoleutdanning, høyere nivå",Primærnæringsfag,1,1,0.203589
771109,"Master, fiskehelse/akvamedisin (aquatic medicine), toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Primærnæringsfag,1,1,0.203589
474,Skogbruk,3,Videregående avsluttende utdanning,Primærnæringsfag,4,4,0.202818
574,Skogbruk,3,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
5741,Skogbruk,4,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574101,"Utmarkstekniker, toårig",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574102,"Fagskoleutdanning, skogtekniker",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574199,"Skogbruk, uspesifisert, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
5749,"Skogbruk, andre",4,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574901,"Fagskoleutdanning, veiplanlegger i skogbruket",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574902,"Fagskoleutdanning, kvalitetsledelse i landbruket",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
574999,"Skogbruk, andre, uspesifiserte, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Primærnæringsfag,4,4,0.202818
471,Fiske og havbruk,3,Videregående avsluttende utdanning,Primærnæringsfag,2,2,0.202386
4711,Fiske og havbruk,4,Videregående avsluttende utdanning,Primærnæringsfag,2,2,0.202386
471101,"Fiske og fangst, Vg3",5,Videregående avsluttende utdanning,Primærnæringsfag,2,2,0.202386
4719,"Fiske og havbruk, andre",4,Videregående avsluttende utdanning,Primærnæringsfag,2,2,0.202386
471999,"Fiske og havbruk, andre, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Primærnæringsfag,2,2,0.202386
452,Fysiske og kjemiske fag,3,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
4521,Fysiske fag,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
452199,"Fysiske fag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
4522,Kjemiske fag,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
452299,"Kjemiske fag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
4529,"Fysiske og kjemiske fag, andre",4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",10,10,0.201871
