styrk08,platform,date_start,usage_pct,automation_share,augmentation_share,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share,n_classified,n_soc_matched,n_tasks_matched
2221,claude_ai,2026-02-05,0.4825,0.256002,0.743998,0.195694,0.060308,0.095699,0.020519,0.62778,4166.0,2,34
2222,claude_ai,2026-02-05,0.0279,0.151316,0.848684,0.151316,0.0,0.105263,0.0,0.743421,152.0,1,8
2223,claude_ai,2026-02-05,0.4825,0.256002,0.743998,0.195694,0.060308,0.095699,0.020519,0.62778,4166.0,2,34
2224,claude_ai,2026-02-05,0.4825,0.256002,0.743998,0.195694,0.060308,0.095699,0.020519,0.62778,4166.0,2,34
2250,claude_ai,2026-02-05,0.0449,0.386598,0.613402,0.190722,0.195876,0.03866,0.054124,0.520619,388.0,1,4
2261,claude_ai,2026-02-05,0.0463,0.591592,0.408408,0.591592,0.0,0.048048,0.027027,0.333333,365.0,2,5
2262,claude_ai,2026-02-05,0.2506,0.203782,0.796218,0.169328,0.034454,0.073529,0.044958,0.677731,2380.0,1,8
2263,claude_ai,2026-02-05,0.0345,0.767773,0.232227,0.767773,0.0,0.232227,0.0,0.0,243.0,2,9
2264,claude_ai,2026-02-05,0.2316,0.274177,0.725823,0.215979,0.058198,0.173208,0.032012,0.520602,2005.0,2,16
2265,claude_ai,2026-02-05,0.3685,0.263246,0.736754,0.202175,0.061071,0.243168,0.054378,0.439208,3586.0,1,8
2266,claude_ai,2026-02-05,0.0074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1,3
2267,claude_ai,2026-02-05,0.0274,0.358289,0.641711,0.358289,0.0,0.299465,0.0,0.342246,187.0,1,4
2269,claude_ai,2026-02-05,0.0086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,1,2
2310,claude_ai,2026-02-05,5.0901,0.286836,0.713164,0.27309,0.013747,0.289251,0.123188,0.300725,49066.0,35,706
2320,claude_ai,2026-02-05,0.54727,0.370925,0.629075,0.359396,0.011529,0.23659,0.099016,0.29347,5215.0,3,34
2330,claude_ai,2026-02-05,0.104227,0.280862,0.719138,0.280862,0.0,0.159646,0.041733,0.517759,1002.9,1,16
2341,claude_ai,2026-02-05,0.152162,0.366129,0.633871,0.366129,0.0,0.265581,0.048811,0.319479,1389.0,2,32
2342,claude_ai,2026-02-05,0.037899,0.457528,0.542472,0.457528,0.0,0.360869,0.006678,0.174925,225.7,2,22
2351,claude_ai,2026-02-05,1.9479,0.472405,0.527595,0.454256,0.018149,0.40363,0.016663,0.107302,18844.0,1,28
2352,claude_ai,2026-02-05,0.340376,0.436711,0.563289,0.436711,0.0,0.301794,0.012935,0.24856,3164.6,5,46
2353,claude_ai,2026-02-05,3.343752,0.259652,0.740348,0.246994,0.012658,0.178112,0.07929,0.482946,32741.8,3,37
2354,claude_ai,2026-02-05,0.314795,0.223759,0.776241,0.205884,0.017874,0.149785,0.050063,0.576394,3077.0,1,10
2355,claude_ai,2026-02-05,2.775395,0.290808,0.709192,0.271821,0.018987,0.200823,0.061591,0.446779,27257.0,2,21
2356,claude_ai,2026-02-05,0.0403,0.482315,0.517685,0.482315,0.0,0.440514,0.07717,0.0,311.0,1,5
2359,claude_ai,2026-02-05,3.93775,0.324243,0.675757,0.304611,0.019632,0.391216,0.062459,0.222082,38581.5,2,26
2411,claude_ai,2026-02-05,0.375,0.266468,0.733532,0.248131,0.018337,0.261775,0.075699,0.396057,3343.0,3,23
2412,claude_ai,2026-02-05,0.7685,0.430812,0.569188,0.387101,0.043712,0.229125,0.059991,0.280072,7374.0,2,20
2413,claude_ai,2026-02-05,0.3062,0.393998,0.606002,0.381201,0.012797,0.237103,0.040861,0.328037,2860.0,3,13
2421,claude_ai,2026-02-05,0.2442,0.423703,0.576297,0.414007,0.009696,0.483682,0.026981,0.065633,1928.0,2,25
2422,claude_ai,2026-02-05,0.5076,0.450311,0.549689,0.418538,0.031773,0.30172,0.025084,0.222886,4186.0,1,50
2423,claude_ai,2026-02-05,1.70785,0.557621,0.442379,0.543688,0.013933,0.30331,0.021741,0.117329,16212.5,4,41
2424,claude_ai,2026-02-05,0.0403,0.482315,0.517685,0.482315,0.0,0.440514,0.07717,0.0,311.0,1,5
2431,claude_ai,2026-02-05,2.5761,0.461735,0.538265,0.439173,0.022563,0.41953,0.033698,0.085037,25026.0,2,29
2432,claude_ai,2026-02-05,0.4213,0.304988,0.695012,0.304988,0.0,0.632918,0.033416,0.028678,4010.0,1,11
2433,claude_ai,2026-02-05,0.8009,0.369765,0.630235,0.3261,0.043665,0.358199,0.057406,0.21463,7350.5,2,28
2434,claude_ai,2026-02-05,0.9781,0.403373,0.596627,0.354023,0.04935,0.338947,0.047126,0.210554,8931.5,3,39
2511,claude_ai,2026-02-05,2.92425,0.341622,0.658378,0.264658,0.076964,0.170458,0.049182,0.438738,27321.0,2,29
2512,claude_ai,2026-02-05,7.635433,0.655007,0.344993,0.254869,0.400137,0.214827,0.027921,0.102245,75424.3,2,22
2513,claude_ai,2026-02-05,2.85655,0.526086,0.473914,0.397154,0.128932,0.350073,0.016614,0.107228,27898.5,1,22
2514,claude_ai,2026-02-05,3.3287,0.590737,0.409263,0.330979,0.259759,0.245966,0.034894,0.128403,32842.0,1,10
2519,claude_ai,2026-02-05,8.14915,0.503293,0.496707,0.32805,0.175243,0.222298,0.051458,0.222951,78131.5,1,139
2521,claude_ai,2026-02-05,0.7832,0.555599,0.444401,0.222135,0.333464,0.150399,0.088201,0.205802,7653.0,1,12
2522,claude_ai,2026-02-05,1.828,0.736937,0.263063,0.168131,0.568806,0.030912,0.020101,0.21205,17760.0,1,11
2523,claude_ai,2026-02-05,0.2554,0.405219,0.594781,0.299852,0.105367,0.205318,0.009847,0.379616,2031.0,1,30
2529,claude_ai,2026-02-05,8.32455,0.450548,0.549452,0.312286,0.138262,0.246293,0.051354,0.251805,79770.5,2,147
2611,claude_ai,2026-02-05,0.1586,0.262006,0.737994,0.241525,0.02048,0.227401,0.05791,0.452684,1416.0,1,9
2612,claude_ai,2026-02-05,0.1757,0.518849,0.481151,0.508217,0.010631,0.29388,0.049169,0.138102,1678.0,2,7
2619,claude_ai,2026-02-05,0.0809,0.393443,0.606557,0.393443,0.0,0.487332,0.0,0.119225,671.0,1,5
2621,claude_ai,2026-02-05,0.3178,0.415981,0.584019,0.412337,0.003644,0.372823,0.034182,0.177014,2877.0,2,15
2622,claude_ai,2026-02-05,0.3899,0.433784,0.566216,0.423119,0.010665,0.25057,0.023234,0.292412,3447.5,2,24
2631,claude_ai,2026-02-05,0.1564,0.303949,0.696051,0.281382,0.022567,0.275035,0.04725,0.373766,1418.0,1,8
2632,claude_ai,2026-02-05,0.3549,0.315374,0.684626,0.31264,0.002734,0.259258,0.008201,0.417167,2977.0,3,27
2633,claude_ai,2026-02-05,0.6696,0.457163,0.542837,0.454315,0.002848,0.286328,0.018032,0.238477,6088.0,3,27
2634,claude_ai,2026-02-05,1.6876,0.151061,0.848939,0.122054,0.029008,0.159106,0.055242,0.63459,15272.0,3,35
2635,claude_ai,2026-02-05,0.9256,0.188929,0.811071,0.126897,0.062033,0.174205,0.044222,0.592644,7990.0,7,38
2636,claude_ai,2026-02-05,0.53,0.35249,0.64751,0.350096,0.002394,0.287246,0.03286,0.327404,5029.0,2,19
2641,claude_ai,2026-02-05,5.0142,0.355238,0.644762,0.347966,0.007272,0.575089,0.046449,0.023223,48929.0,3,37
2642,claude_ai,2026-02-05,1.9024,0.365885,0.634115,0.357571,0.008313,0.441472,0.0678,0.124844,18501.0,2,21
2643,claude_ai,2026-02-05,0.7353,0.588164,0.411836,0.585506,0.002658,0.349704,0.034693,0.027439,7018.0,2,16
2651,claude_ai,2026-02-05,0.3438,0.483165,0.516835,0.477354,0.005811,0.425671,0.004358,0.086806,2704.0,2,19
2652,claude_ai,2026-02-05,0.1677,0.305814,0.694186,0.305814,0.0,0.529726,0.0,0.16446,1226.0,2,25
2653,claude_ai,2026-02-05,0.0913,0.38835,0.61165,0.38835,0.0,0.541262,0.0,0.070388,824.0,1,4
2654,claude_ai,2026-02-05,0.6201,0.525646,0.474354,0.50775,0.017896,0.40519,0.017921,0.051243,5187.0,3,44
2655,claude_ai,2026-02-05,0.6009,0.524444,0.475556,0.500622,0.023822,0.448178,0.0048,0.022578,5625.0,1,7
2656,claude_ai,2026-02-05,0.0903,0.612013,0.387987,0.612013,0.0,0.287554,0.0,0.100433,781.0,2,11
3112,claude_ai,2026-02-05,0.0983,0.301375,0.698625,0.286498,0.014877,0.281145,0.022315,0.395165,773.0,3,11
3113,claude_ai,2026-02-05,0.1116,0.265387,0.734613,0.208022,0.057364,0.263971,0.025581,0.445061,754.0,2,16
3114,claude_ai,2026-02-05,0.0836,0.347287,0.652713,0.232558,0.114729,0.252713,0.051163,0.348837,645.0,1,9
3115,claude_ai,2026-02-05,0.2642,0.537986,0.462014,0.481759,0.056227,0.160465,0.013906,0.287643,1779.0,3,40
3116,claude_ai,2026-02-05,0.232,0.430472,0.569528,0.26179,0.168682,0.206167,0.041717,0.321644,1654.0,1,32
3117,claude_ai,2026-02-05,0.2617,0.638681,0.361319,0.55434,0.084341,0.179638,0.020859,0.160822,1863.0,2,36
3118,claude_ai,2026-02-05,0.3185,0.509199,0.490801,0.505324,0.003874,0.35185,0.038529,0.100422,2492.0,3,31
3119,claude_ai,2026-02-05,0.3615,0.505172,0.494828,0.476948,0.028224,0.24263,0.00596,0.246239,2628.0,7,50
3121,claude_ai,2026-02-05,0.023,0.571429,0.428571,0.571429,0.0,0.0,0.0,0.428571,84.0,1,6
3123,claude_ai,2026-02-05,0.023,0.571429,0.428571,0.571429,0.0,0.0,0.0,0.428571,84.0,1,6
3131,claude_ai,2026-02-05,0.0075,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,5
3132,claude_ai,2026-02-05,0.0154,0.351562,0.648438,0.351562,0.0,0.242188,0.0,0.40625,128.0,1,3
3139,claude_ai,2026-02-05,0.2354,0.699613,0.300387,0.424151,0.275462,0.166738,0.045552,0.088096,2327.0,1,3
3141,claude_ai,2026-02-05,0.1125,0.701589,0.298411,0.628103,0.073486,0.09136,0.087388,0.119662,1024.0,2,6
3142,claude_ai,2026-02-05,0.1759,0.777467,0.222533,0.759272,0.018195,0.03429,0.023093,0.16515,1429.0,1,7
3143,claude_ai,2026-02-05,0.034,0.631579,0.368421,0.286184,0.345395,0.194079,0.0,0.174342,304.0,1,2
3151,claude_ai,2026-02-05,0.0052,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1,2
3152,claude_ai,2026-02-05,0.0052,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1,4
3153,claude_ai,2026-02-05,0.0052,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1,2
3154,claude_ai,2026-02-05,0.0052,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1,5
3155,claude_ai,2026-02-05,0.0836,0.347287,0.652713,0.232558,0.114729,0.252713,0.051163,0.348837,645.0,1,9
3211,claude_ai,2026-02-05,0.0219,0.3375,0.6625,0.3375,0.0,0.0875,0.0,0.575,136.0,4,7
3212,claude_ai,2026-02-05,0.0581,0.357619,0.642381,0.357619,0.0,0.167582,0.158991,0.315807,355.0,2,12
3213,claude_ai,2026-02-05,0.0199,1.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,1,1
3230,claude_ai,2026-02-05,0.1365,0.228299,0.771701,0.228299,0.0,0.084201,0.038194,0.649306,1152.0,1,12
3240,claude_ai,2026-02-05,0.0493,0.152733,0.847267,0.098071,0.054662,0.064309,0.0,0.782958,348.0,2,8
3251,claude_ai,2026-02-05,0.0146,0.190265,0.809735,0.190265,0.0,0.106195,0.0,0.70354,128.0,2,2
3256,claude_ai,2026-02-05,0.0265,0.231527,0.768473,0.231527,0.0,0.08867,0.0,0.679803,203.0,1,4
3257,claude_ai,2026-02-05,0.0134,0.640625,0.359375,0.640625,0.0,0.125,0.0,0.234375,85.0,2,7
3259,claude_ai,2026-02-05,0.2941,0.252238,0.747762,0.23999,0.012248,0.103104,0.014724,0.629935,2523.0,6,27
3311,claude_ai,2026-02-05,0.622,0.374482,0.625518,0.336645,0.037837,0.348274,0.055995,0.221249,5573.5,2,35
3312,claude_ai,2026-02-05,0.6504,0.304565,0.695435,0.26831,0.036255,0.20234,0.040107,0.452988,5940.0,2,31
3313,claude_ai,2026-02-05,0.1651,0.535417,0.464583,0.475,0.060417,0.333333,0.048611,0.082639,1440.0,1,12
3315,claude_ai,2026-02-05,0.0787,0.467849,0.532151,0.467849,0.0,0.136364,0.0,0.395787,415.0,2,21
3321,claude_ai,2026-02-05,0.0978,0.3102,0.6898,0.284382,0.025818,0.35298,0.043029,0.29379,688.5,2,18
3322,claude_ai,2026-02-05,1.0411,0.398974,0.601026,0.359731,0.039243,0.301443,0.044873,0.254709,9521.5,3,44
3323,claude_ai,2026-02-05,0.0625,0.7625,0.2375,0.7375,0.025,0.11875,0.01875,0.1,436.0,2,13
3324,claude_ai,2026-02-05,0.652,0.392905,0.607095,0.367681,0.025225,0.364414,0.03733,0.20535,5694.5,3,44
3331,claude_ai,2026-02-05,0.0368,0.464876,0.535124,0.464876,0.0,0.448347,0.0,0.086777,169.0,2,11
3332,claude_ai,2026-02-05,0.0586,0.463415,0.536585,0.463415,0.0,0.536585,0.0,0.0,492.0,1,6
3333,claude_ai,2026-02-05,0.1351,0.467281,0.532719,0.467281,0.0,0.482949,0.0,0.04977,1085.0,1,14
3334,claude_ai,2026-02-05,0.5056,0.371489,0.628511,0.352669,0.01882,0.459352,0.030173,0.138987,4330.5,4,43
3339,claude_ai,2026-02-05,1.4541,0.395029,0.604971,0.376134,0.018896,0.379893,0.034132,0.190946,12394.5,7,117
3341,claude_ai,2026-02-05,0.2738,0.333868,0.666132,0.316613,0.017255,0.521669,0.081461,0.063002,2492.0,1,16
3342,claude_ai,2026-02-05,0.0201,0.680328,0.319672,0.680328,0.0,0.319672,0.0,0.0,122.0,1,5
3343,claude_ai,2026-02-05,0.3538,0.701211,0.298789,0.690645,0.010566,0.257664,0.029909,0.011216,3342.0,2,12
3351,claude_ai,2026-02-05,0.1584,0.363606,0.636394,0.363606,0.0,0.182139,0.014184,0.44007,1273.0,3,21
3352,claude_ai,2026-02-05,0.0341,0.204082,0.795918,0.204082,0.0,0.065306,0.0,0.730612,245.0,1,6
3353,claude_ai,2026-02-05,0.1927,0.337035,0.662965,0.337035,0.0,0.297145,0.052872,0.312947,1620.0,2,20
3354,claude_ai,2026-02-05,0.1973,0.416947,0.583053,0.416947,0.0,0.247848,0.021277,0.313928,1546.0,2,28
3355,claude_ai,2026-02-05,0.1067,0.121447,0.878553,0.102067,0.01938,0.065245,0.024548,0.78876,833.0,2,16
3411,claude_ai,2026-02-05,0.118,0.468689,0.531311,0.468689,0.0,0.343811,0.034091,0.153409,916.0,4,13
3412,claude_ai,2026-02-05,0.0209,0.48,0.52,0.48,0.0,0.15,0.0,0.37,100.0,1,4
3422,claude_ai,2026-02-05,0.400695,0.174645,0.825355,0.127835,0.046811,0.147619,0.016688,0.661048,3681.0,3,22
3423,claude_ai,2026-02-05,0.743295,0.320382,0.679618,0.291664,0.028718,0.171217,0.025882,0.482519,6403.0,4,29
3431,claude_ai,2026-02-05,0.1276,0.461126,0.538874,0.411975,0.049151,0.46202,0.018767,0.058088,1119.0,1,7
3432,claude_ai,2026-02-05,0.0849,0.289896,0.710104,0.274881,0.015015,0.603998,0.021021,0.085085,652.0,3,12
3433,claude_ai,2026-02-05,0.1994,0.546744,0.453256,0.534771,0.011973,0.288719,0.011494,0.153043,1487.0,3,17
3434,claude_ai,2026-02-05,0.0781,0.496888,0.503112,0.460917,0.035971,0.342441,0.0,0.160671,684.0,2,6
3511,claude_ai,2026-02-05,0.2557,0.53735,0.46265,0.22534,0.31201,0.068097,0.041684,0.352868,2423.0,1,6
3512,claude_ai,2026-02-05,0.3224,0.586083,0.413917,0.249265,0.336818,0.102254,0.006207,0.305456,3061.0,1,8
3513,claude_ai,2026-02-05,0.3552,0.521686,0.478314,0.220807,0.30088,0.104034,0.034577,0.339703,3297.0,1,10
3514,claude_ai,2026-02-05,4.68455,0.631511,0.368489,0.282642,0.348869,0.190492,0.018358,0.159639,45658.5,2,33
3521,claude_ai,2026-02-05,0.1347,0.474074,0.525926,0.442832,0.031242,0.428793,0.003575,0.093558,995.5,4,26
3522,claude_ai,2026-02-05,0.0836,0.347287,0.652713,0.232558,0.114729,0.252713,0.051163,0.348837,645.0,1,9
4110,claude_ai,2026-02-05,1.3961,0.670689,0.329311,0.48704,0.183649,0.151124,0.011684,0.166502,13266.0,2,16
4131,claude_ai,2026-02-05,0.4515,0.619817,0.380183,0.585617,0.0342,0.341766,0.016632,0.021785,4269.0,1,10
4132,claude_ai,2026-02-05,0.0223,0.664835,0.335165,0.664835,0.0,0.197802,0.137363,0.0,182.0,1,2
4211,claude_ai,2026-02-05,0.0134,0.263889,0.736111,0.263889,0.0,0.236111,0.0,0.5,52.0,2,4
4212,claude_ai,2026-02-05,0.0705,0.54233,0.45767,0.54233,0.0,0.45767,0.0,0.0,314.0,2,8
4214,claude_ai,2026-02-05,0.1104,0.289249,0.710751,0.289249,0.0,0.561266,0.0,0.149485,815.0,2,17
4221,claude_ai,2026-02-05,0.5338,0.455944,0.544056,0.432636,0.023308,0.383753,0.032064,0.128239,4788.5,3,19
4222,claude_ai,2026-02-05,0.2081,0.519483,0.480517,0.493654,0.025828,0.350797,0.0,0.12972,1633.0,2,18
4223,claude_ai,2026-02-05,0.04,0.480551,0.519449,0.480551,0.0,0.519449,0.0,0.0,287.0,2,5
4224,claude_ai,2026-02-05,0.1262,0.539747,0.460253,0.517451,0.022297,0.344133,0.0,0.116119,1161.0,2,8
4225,claude_ai,2026-02-05,0.3658,0.504644,0.495356,0.504644,0.0,0.449417,0.020328,0.025611,3411.0,2,14
4226,claude_ai,2026-02-05,0.0747,0.579901,0.420099,0.579901,0.0,0.383855,0.0,0.036244,607.0,1,7
4227,claude_ai,2026-02-05,0.0572,0.738255,0.261745,0.682327,0.055928,0.149888,0.111857,0.0,447.0,1,5
4229,claude_ai,2026-02-05,0.0713,0.274882,0.725118,0.274882,0.0,0.241706,0.063191,0.420221,633.0,1,5
4311,claude_ai,2026-02-05,0.2474,0.473857,0.526143,0.421948,0.051908,0.32399,0.100255,0.101898,1993.0,2,23
4312,claude_ai,2026-02-05,0.1422,0.628838,0.371162,0.628838,0.0,0.168265,0.0,0.202897,1047.0,5,20
4313,claude_ai,2026-02-05,0.0241,0.420455,0.579545,0.420455,0.0,0.363636,0.0,0.215909,176.0,1,4
4321,claude_ai,2026-02-05,0.0685,0.585239,0.414761,0.569282,0.015957,0.288446,0.0,0.126315,571.0,3,9
4322,claude_ai,2026-02-05,0.0133,0.439394,0.560606,0.439394,0.0,0.560606,0.0,0.0,66.0,1,4
4323,claude_ai,2026-02-05,0.0077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1,2
4411,claude_ai,2026-02-05,0.14175,0.554038,0.445962,0.536079,0.01796,0.205953,0.017241,0.222767,1220.0,2,12
4412,claude_ai,2026-02-05,0.035,0.142672,0.857328,0.142672,0.0,0.162127,0.0,0.695201,295.0,3,3
4413,claude_ai,2026-02-05,0.0526,0.212476,0.787524,0.212476,0.0,0.516569,0.270955,0.0,513.0,1,1
4415,claude_ai,2026-02-05,0.0381,0.739781,0.260219,0.739781,0.0,0.162921,0.0,0.097297,274.0,2,5
4416,claude_ai,2026-02-05,0.1288,0.460276,0.539724,0.460276,0.0,0.405872,0.015544,0.118307,1158.0,1,9
5111,claude_ai,2026-02-05,0.0282,0.654951,0.345049,0.654951,0.0,0.071429,0.0,0.273621,164.0,3,7
5112,claude_ai,2026-02-05,0.0184,0.760204,0.239796,0.760204,0.0,0.107143,0.0,0.132653,119.0,2,4
5113,claude_ai,2026-02-05,0.4495,0.516721,0.483279,0.50183,0.01489,0.237307,0.017822,0.228151,3390.0,3,16
5120,claude_ai,2026-02-05,0.1675,0.325445,0.674555,0.301986,0.023459,0.342868,0.0,0.331687,1410.0,5,14
5131,claude_ai,2026-02-05,0.032,0.572016,0.427984,0.572016,0.0,0.08642,0.0,0.341564,243.0,1,4
5132,claude_ai,2026-02-05,0.0149,0.449153,0.550847,0.449153,0.0,0.347458,0.0,0.20339,118.0,1,3
5141,claude_ai,2026-02-05,0.4256,0.464395,0.535605,0.436238,0.028157,0.22072,0.03938,0.275504,3370.0,3,15
5142,claude_ai,2026-02-05,0.4369,0.400047,0.599953,0.378929,0.021118,0.326731,0.029535,0.243687,3370.0,4,24
5151,claude_ai,2026-02-05,0.0995,0.490044,0.509956,0.419248,0.070796,0.287611,0.021018,0.201327,904.0,1,5
5152,claude_ai,2026-02-05,0.0995,0.490044,0.509956,0.419248,0.070796,0.287611,0.021018,0.201327,904.0,1,5
5163,claude_ai,2026-02-05,0.0226,0.241228,0.758772,0.241228,0.0,0.666667,0.0,0.092105,130.0,2,4
5164,claude_ai,2026-02-05,0.4029,0.32166,0.67834,0.270328,0.051332,0.088482,0.017822,0.572037,3172.0,3,14
5165,claude_ai,2026-02-05,0.314795,0.223759,0.776241,0.205884,0.017874,0.149785,0.050063,0.576394,3077.0,1,10
5169,claude_ai,2026-02-05,0.6347,0.585495,0.414505,0.569373,0.016121,0.352168,0.018522,0.043816,5451.0,4,16
5211,claude_ai,2026-02-05,0.2093,0.315946,0.684054,0.285147,0.0308,0.205166,0.029806,0.449081,2013.0,1,5
5212,claude_ai,2026-02-05,0.2093,0.315946,0.684054,0.285147,0.0308,0.205166,0.029806,0.449081,2013.0,1,5
5221,claude_ai,2026-02-05,0.047,0.431373,0.568627,0.431373,0.0,0.384804,0.058824,0.125,408.0,1,3
5222,claude_ai,2026-02-05,0.0745,0.45337,0.54663,0.420129,0.033241,0.394275,0.0,0.152355,541.5,1,8
5223,claude_ai,2026-02-05,0.359,0.449861,0.550139,0.427303,0.022558,0.249261,0.003718,0.297159,2098.0,2,11
5230,claude_ai,2026-02-05,1.2945,0.676399,0.323601,0.646211,0.030188,0.067225,0.032441,0.223934,11097.0,1,5
5242,claude_ai,2026-02-05,0.0848,0.516513,0.483487,0.468956,0.047556,0.338177,0.0,0.14531,757.0,1,9
5243,claude_ai,2026-02-05,0.2093,0.315946,0.684054,0.285147,0.0308,0.205166,0.029806,0.449081,2013.0,1,5
5244,claude_ai,2026-02-05,0.0543,0.303103,0.696897,0.303103,0.0,0.317422,0.0,0.379475,419.0,1,4
5245,claude_ai,2026-02-05,0.0289,0.816406,0.183594,0.816406,0.0,0.0,0.0,0.183594,149.0,2,6
5246,claude_ai,2026-02-05,0.0522,0.370468,0.629532,0.370468,0.0,0.065789,0.0,0.563743,437.0,2,6
5249,claude_ai,2026-02-05,0.1509,0.457781,0.542219,0.421493,0.036288,0.314724,0.039777,0.187718,1433.0,1,5
5311,claude_ai,2026-02-05,0.4263,0.572124,0.427876,0.549788,0.022336,0.2812,0.05345,0.093226,3367.0,2,16
5312,claude_ai,2026-02-05,0.121114,0.412884,0.587116,0.412884,0.0,0.158128,0.049149,0.37984,1089.5,1,11
5321,claude_ai,2026-02-05,0.0233,0.1875,0.8125,0.1875,0.0,0.083333,0.0,0.729167,130.0,2,5
5322,claude_ai,2026-02-05,0.5802,0.344326,0.655674,0.329436,0.01489,0.229393,0.040098,0.386182,4909.0,3,15
5329,claude_ai,2026-02-05,0.0665,0.278788,0.721212,0.269091,0.009697,0.169091,0.0,0.552121,620.0,3,6
5411,claude_ai,2026-02-05,0.0078,0.242857,0.757143,0.242857,0.0,0.257143,0.0,0.5,52.0,2,2
5413,claude_ai,2026-02-05,0.2034,0.3878,0.6122,0.328976,0.058824,0.064815,0.019063,0.528322,1836.0,1,1
5414,claude_ai,2026-02-05,0.0075,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1,2
5419,claude_ai,2026-02-05,0.0631,0.716098,0.283902,0.716098,0.0,0.242786,0.0,0.041116,387.0,3,9
6111,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6112,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6113,claude_ai,2026-02-05,0.0707,0.777533,0.222467,0.777533,0.0,0.048458,0.0,0.174009,454.0,1,2
6114,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6121,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6122,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6123,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6129,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6130,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6210,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6221,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6222,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
6224,claude_ai,2026-02-05,0.0029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1,1
7114,claude_ai,2026-02-05,0.0113,0.0,1.0,0.0,0.0,0.235849,0.0,0.764151,73.0,2,2
7119,claude_ai,2026-02-05,0.0489,0.490706,0.509294,0.438662,0.052045,0.042131,0.022305,0.444857,312.0,3,10
7121,claude_ai,2026-02-05,0.0048,0.540541,0.459459,0.540541,0.0,0.459459,0.0,0.0,37.0,1,1
7123,claude_ai,2026-02-05,0.0092,0.377049,0.622951,0.377049,0.0,0.262295,0.0,0.360656,61.0,1,3
7125,claude_ai,2026-02-05,0.0116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,1,1
7126,claude_ai,2026-02-05,0.053,0.559557,0.440443,0.440443,0.119114,0.252078,0.0,0.188366,361.0,1,8
7127,claude_ai,2026-02-05,0.0402,0.482938,0.517062,0.33606,0.146877,0.226014,0.0,0.291049,252.0,2,8
7214,claude_ai,2026-02-05,0.0048,0.513514,0.486486,0.513514,0.0,0.486486,0.0,0.0,37.0,1,1
7222,claude_ai,2026-02-05,0.2354,0.699613,0.300387,0.424151,0.275462,0.166738,0.045552,0.088096,2327.0,1,3
7223,claude_ai,2026-02-05,0.0298,0.875,0.125,0.758721,0.116279,0.0,0.0,0.125,131.0,3,8
7231,claude_ai,2026-02-05,0.05,0.328403,0.671597,0.183105,0.145297,0.04646,0.0,0.625137,296.0,4,11
7232,claude_ai,2026-02-05,0.0164,0.663717,0.336283,0.477876,0.185841,0.185841,0.0,0.150442,113.0,1,4
7233,claude_ai,2026-02-05,0.0601,0.596919,0.403081,0.363815,0.233104,0.108161,0.0,0.29492,497.0,3,6
7234,claude_ai,2026-02-05,0.0164,0.663717,0.336283,0.477876,0.185841,0.185841,0.0,0.150442,113.0,1,3
7311,claude_ai,2026-02-05,0.0164,0.663717,0.336283,0.477876,0.185841,0.185841,0.0,0.150442,113.0,1,6
7312,claude_ai,2026-02-05,0.0164,0.663717,0.336283,0.477876,0.185841,0.185841,0.0,0.150442,113.0,1,3
7313,claude_ai,2026-02-05,0.0163,0.377778,0.622222,0.377778,0.0,0.622222,0.0,0.0,90.0,1,5
7314,claude_ai,2026-02-05,0.0906,0.449139,0.550861,0.449139,0.0,0.466354,0.0,0.084507,639.0,1,7
