group,level,group_name,rank,task_id,task,onet_soc,styrk08,styrk08_name,weight_share,eloundou_label,eloundou_beta,chat_usage_pct,chat_n_classified,chat_automation_share,api_automation_share
769,7,"Helse-, sosial- og idrettsfag, andre",6,49,"Develop and maintain computerized record management systems to store and process data, such as personnel activities and information, and to produce reports.",11-9111.00,1342,Ledere av helsetjenester,0.0029,E2,0.5,0.0095,79,0.6456,1.0
769,7,"Helse-, sosial- og idrettsfag, andre",7,21179,Assess clients' cognitive abilities and physical and emotional needs to determine appropriate interventions.,21-1093.00,3412,Miljøarbeidere innen sosiale fagfelt,0.0028,E2,0.5,,,,
769,7,"Helse-, sosial- og idrettsfag, andre",8,3757,Submit reports and review reports or problems with superior.,21-1093.00,3412,Miljøarbeidere innen sosiale fagfelt,0.0024,E1,1.0,,,,
769,7,"Helse-, sosial- og idrettsfag, andre",9,3753,Provide information or refer individuals to public or private agencies or community services for assistance.,21-1093.00,3412,Miljøarbeidere innen sosiale fagfelt,0.0024,E2,0.5,0.0044,21,0.0,
769,7,"Helse-, sosial- og idrettsfag, andre",10,314,"Assess nutritional needs, diet restrictions, and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",29-1031.00,2265,Ernæringsfysiologer,0.0024,E2,0.5,0.0523,517,0.3327,1.0
771,7,Fiske og havbruk,1,34,"Review processing schedules or production orders to make decisions concerning inventory requirements, staffing requirements, work procedures, or duty assignments, considering budgetary limitations and time constraints.",11-3051.00,1321,Ledere av industriproduksjon mv.,0.0038,E2,0.5,,,,
771,7,Fiske og havbruk,2,32,"Direct or coordinate production, processing, distribution, or marketing activities of industrial organizations.",11-3051.00,1321,Ledere av industriproduksjon mv.,0.0037,E2,0.5,,,,
771,7,Fiske og havbruk,3,35,Review operations and confer with technical or administrative staff to resolve production or processing problems.,11-3051.00,1321,Ledere av industriproduksjon mv.,0.0037,E2,0.5,,,,
771,7,Fiske og havbruk,4,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1120,Administrerende direktører,0.0031,E2,0.5,0.0243,223,0.4305,0.8399
771,7,Fiske og havbruk,5,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0028,E2,0.5,0.0029,21,1.0,
771,7,Fiske og havbruk,6,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1120,Administrerende direktører,0.0027,E2,0.5,,,,
771,7,Fiske og havbruk,7,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0026,E2,0.5,,,,
771,7,Fiske og havbruk,8,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1120,Administrerende direktører,0.0026,E2,0.5,,,,
771,7,Fiske og havbruk,9,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0026,E2,0.5,,,,
771,7,Fiske og havbruk,10,8232,"Feed and water animals, and clean and disinfect pens, cages, yards, and hutches.",45-2021.00,6221,Havbruksarbeidere,0.0025,E0,0.0,,,,
772,7,Jordbruk,1,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0057,E2,0.5,0.0029,21,1.0,
772,7,Jordbruk,2,19610,"Direct engineering activities, ensuring compliance with environmental, safety, or other governmental regulations.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0056,E2,0.5,,,,
772,7,Jordbruk,3,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0054,E2,0.5,,,,
772,7,Jordbruk,4,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0053,E2,0.5,,,,
772,7,Jordbruk,5,148,Inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0053,E0,0.0,0.0036,15,0.0,1.0
772,7,Jordbruk,6,151,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0047,E2,0.5,,,,
772,7,Jordbruk,7,6650,Prepare students for later grades by encouraging them to explore learning opportunities and to persevere with challenging tasks.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0042,E2,0.5,,,,
772,7,Jordbruk,8,6639,Establish and enforce rules for behavior and procedures for maintaining order among students.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0042,E0,0.0,,,,
772,7,Jordbruk,9,6643,Prepare materials and classrooms for class activities.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0041,E0,0.0,0.0156,150,0.56,
772,7,Jordbruk,10,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1120,Administrerende direktører,0.0035,E2,0.5,0.0243,223,0.4305,0.8399
773,7,Gartneri og hagebruk,1,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0047,E2,0.5,0.0029,21,1.0,
773,7,Gartneri og hagebruk,2,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0045,E2,0.5,,,,
773,7,Gartneri og hagebruk,3,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0045,E2,0.5,,,,
773,7,Gartneri og hagebruk,4,21370,"Collect and record growth, production, and environmental data.",11-9013.00,1311,"Ledere i skogbruk, gartnerier mv.",0.004,E2,0.5,,,,
773,7,Gartneri og hagebruk,5,6650,Prepare students for later grades by encouraging them to explore learning opportunities and to persevere with challenging tasks.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0038,E2,0.5,,,,
773,7,Gartneri og hagebruk,6,6639,Establish and enforce rules for behavior and procedures for maintaining order among students.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0038,E0,0.0,,,,
773,7,Gartneri og hagebruk,7,6643,Prepare materials and classrooms for class activities.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0038,E0,0.0,0.0156,150,0.56,
773,7,Gartneri og hagebruk,8,21374,"Determine how to allocate resources and to respond to unanticipated problems, such as insect infestation, drought, and fire.",11-9013.00,1311,"Ledere i skogbruk, gartnerier mv.",0.0037,E2,0.5,,,,
773,7,Gartneri og hagebruk,9,21371,"Manage nurseries that grow horticultural plants for sale to trade or retail customers, for display or exhibition, or for research.",11-9013.00,1311,"Ledere i skogbruk, gartnerier mv.",0.0035,E0,0.0,,,,
773,7,Gartneri og hagebruk,10,7582,Taste or smell foods or beverages to ensure that flavors meet specifications or to select samples with specific characteristics.,19-4013.00,3142,Agroteknikere,0.0028,E0,0.0,,,,
774,7,Skogbruk,1,5566,"Thin and space trees and control weeds and undergrowth, using manual tools and chemicals, or supervise workers performing these tasks.",19-4071.00,3143,Skogteknikere,0.016,E0,0.0,,,,
774,7,Skogbruk,2,5570,"Provide information about, and enforce, regulations, such as those concerning environmental protection, resource utilization, fire safety, and accident prevention.",19-4071.00,3143,Skogteknikere,0.0152,E2,0.5,0.0031,17,0.0,
774,7,Skogbruk,3,5563,"Train and lead forest and conservation workers in seasonal activities, such as planting tree seedlings, putting out forest fires, and maintaining recreational facilities.",19-4071.00,3143,Skogteknikere,0.0143,E0,0.0,,,,
774,7,Skogbruk,4,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0053,E2,0.5,0.0029,21,1.0,
774,7,Skogbruk,5,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0051,E2,0.5,,,,
774,7,Skogbruk,6,19610,"Direct engineering activities, ensuring compliance with environmental, safety, or other governmental regulations.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.005,E2,0.5,,,,
774,7,Skogbruk,7,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.005,E2,0.5,,,,
774,7,Skogbruk,8,148,Inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0047,E0,0.0,0.0036,15,0.0,1.0
774,7,Skogbruk,9,151,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0042,E2,0.5,,,,
774,7,Skogbruk,10,21370,"Collect and record growth, production, and environmental data.",11-9013.00,1311,"Ledere i skogbruk, gartnerier mv.",0.0041,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",1,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1120,Administrerende direktører,0.0028,E2,0.5,0.0243,223,0.4305,0.8399
779,7,"Primærnæringsfag, andre",2,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0026,E2,0.5,0.0029,21,1.0,
779,7,"Primærnæringsfag, andre",3,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0025,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",4,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1120,Administrerende direktører,0.0025,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",5,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0025,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",6,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1120,Administrerende direktører,0.0023,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",7,6650,Prepare students for later grades by encouraging them to explore learning opportunities and to persevere with challenging tasks.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0016,E2,0.5,,,,
779,7,"Primærnæringsfag, andre",8,6639,Establish and enforce rules for behavior and procedures for maintaining order among students.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0016,E0,0.0,,,,
779,7,"Primærnæringsfag, andre",9,6643,Prepare materials and classrooms for class activities.,25-2031.00,2330,Lektorer mv. (videregående skole),0.0016,E0,0.0,0.0156,150,0.56,
779,7,"Primærnæringsfag, andre",10,21370,"Collect and record growth, production, and environmental data.",11-9013.00,1311,"Ledere i skogbruk, gartnerier mv.",0.0015,E2,0.5,,,,
781,7,Samferdsel,1,19610,"Direct engineering activities, ensuring compliance with environmental, safety, or other governmental regulations.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0079,E2,0.5,,,,
781,7,Samferdsel,2,148,Inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0074,E0,0.0,0.0036,15,0.0,1.0
781,7,Samferdsel,3,151,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0066,E2,0.5,,,,
781,7,Samferdsel,4,11364,Confer with department supervisors or other personnel to assess progress and discuss needed changes.,43-5061.00,4322,Logistikkmedarbeidere,0.0057,E0,0.0,,,,
781,7,Samferdsel,5,11370,Distribute production schedules or work orders to departments.,43-5061.00,4322,Logistikkmedarbeidere,0.0055,E1,1.0,,,,
781,7,Samferdsel,6,11372,"Arrange for delivery, assembly, or distribution of supplies or parts to expedite flow of materials and meet production schedules.",43-5061.00,4322,Logistikkmedarbeidere,0.0051,E2,0.5,,,,
781,7,Samferdsel,7,12883,"Maintain records of business transactions and product inventories, reporting data to companies or government agencies as necessary.",13-1021.00,3323,Innkjøpere,0.0042,E2,0.5,,,,1.0
781,7,Samferdsel,8,12881,Arrange for transportation or storage of purchased products.,13-1021.00,3323,Innkjøpere,0.004,E2,0.5,,,,
781,7,Samferdsel,9,12878,"Purchase, for further processing or for resale, farm products, such as milk, grains, or Christmas trees.",13-1021.00,3323,Innkjøpere,0.0038,E2,0.5,,,,
781,7,Samferdsel,10,21340,"Supervise the activities of workers engaged in receiving, storing, testing, and shipping products or materials.",11-3071.00,1324,Ledere av logistikk og transport mv.,0.0033,E2,0.5,,,,
