O*NET-SOC Code	Task ID	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
53-5031.00	14558	IM	n/a	4.68	44	0.0967	4.4810	4.8709	N	08/2024	Incumbent
53-5031.00	14558	RT	n/a	94.43	47	4.7785	73.1415	99.0612	N	08/2024	Incumbent
53-5031.00	14556	IM	n/a	4.56	46	0.1573	4.2417	4.8752	N	08/2024	Incumbent
53-5031.00	14556	RT	n/a	98.72	47	1.3148	90.4404	99.8424	N	08/2024	Incumbent
53-5031.00	14561	IM	n/a	4.55	45	0.0735	4.4031	4.6995	N	08/2024	Incumbent
53-5031.00	14561	RT	n/a	97.80	47	2.3266	83.4313	99.7465	N	08/2024	Incumbent
53-5031.00	14560	IM	n/a	4.50	45	0.0877	4.3196	4.6733	N	08/2024	Incumbent
53-5031.00	14560	RT	n/a	97.56	47	2.5387	82.3418	99.7103	N	08/2024	Incumbent
53-5031.00	14557	IM	n/a	4.48	45	0.0670	4.3430	4.6132	N	08/2024	Incumbent
53-5031.00	14557	RT	n/a	98.98	47	1.1085	91.4352	99.8862	N	08/2024	Incumbent
53-5031.00	14562	IM	n/a	4.43	39	0.1639	4.0943	4.7581	N	08/2024	Incumbent
53-5031.00	14562	RT	n/a	82.95	47	7.8302	61.4824	93.6814	N	08/2024	Incumbent
53-5031.00	14554	IM	n/a	4.24	43	0.0982	4.0415	4.4377	N	08/2024	Incumbent
53-5031.00	14554	RT	n/a	94.50	47	3.4326	81.9739	98.4813	N	08/2024	Incumbent
53-5031.00	14567	IM	n/a	4.23	32	0.1627	3.9019	4.5654	N	08/2024	Incumbent
53-5031.00	14567	RT	n/a	70.27	47	9.2881	49.1334	85.2614	N	08/2024	Incumbent
53-5031.00	14563	IM	n/a	4.19	47	0.0801	4.0261	4.3486	N	08/2024	Incumbent
53-5031.00	14563	RT	n/a	100.00	47	0.0000	n/a	n/a	N	08/2024	Incumbent
53-5031.00	14555	IM	n/a	4.03	35	0.2002	3.6227	4.4363	N	08/2024	Incumbent
53-5031.00	14555	RT	n/a	77.81	47	8.6381	56.1558	90.5624	N	08/2024	Incumbent
53-5031.00	14565	IM	n/a	4.00	43	0.1274	3.7441	4.2583	N	08/2024	Incumbent
53-5031.00	14565	RT	n/a	91.80	47	2.4914	85.1875	95.6146	N	08/2024	Incumbent
53-5031.00	14566	IM	n/a	3.96	33	0.2025	3.5460	4.3711	N	08/2024	Incumbent
53-5031.00	14566	RT	n/a	68.20	47	7.4677	51.7430	81.0900	N	08/2024	Incumbent
53-5031.00	14564	IM	n/a	3.81	42	0.1649	3.4733	4.1394	N	08/2024	Incumbent
53-5031.00	14564	RT	n/a	89.73	47	5.7685	71.2500	96.8585	N	08/2024	Incumbent
53-5031.00	14568	IM	n/a	3.68	20	0.2259	3.2047	4.1505	N	08/2024	Incumbent
53-5031.00	14568	RT	n/a	44.71	47	5.8717	33.3913	56.6036	N	08/2024	Incumbent
53-6011.00	7152	IM	n/a	4.90	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7152	RT	n/a	100.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7153	IM	n/a	4.84	19	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7153	RT	n/a	95.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7156	IM	n/a	4.82	17	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7156	RT	n/a	90.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7151	IM	n/a	4.68	19	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7151	RT	n/a	100.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7155	IM	n/a	4.65	17	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7155	RT	n/a	85.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7150	IM	n/a	4.58	19	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7150	RT	n/a	95.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7161	IM	n/a	4.43	14	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7161	RT	n/a	70.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7160	IM	n/a	4.32	19	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7160	RT	n/a	95.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7154	IM	n/a	4.06	18	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7154	RT	n/a	90.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7162	IM	n/a	3.50	18	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7162	RT	n/a	95.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7164	IM	n/a	5.00	10	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7164	RT	n/a	50.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7163	IM	n/a	4.91	11	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7163	RT	n/a	57.89	19	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7165	IM	n/a	4.82	11	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7165	RT	n/a	55.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7166	IM	n/a	4.82	11	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7166	RT	n/a	55.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7157	IM	n/a	4.78	9	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7157	RT	n/a	50.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7159	IM	n/a	4.56	9	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7159	RT	n/a	45.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7158	IM	n/a	4.42	12	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7158	RT	n/a	60.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7169	IM	n/a	4.10	10	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6011.00	7169	RT	n/a	50.00	20	n/a	n/a	n/a	n/a	08/2020	Occupational Expert
53-6021.00	3187	IM	n/a	4.54	57	0.1719	4.1951	4.8838	N	07/2015	Incumbent
53-6021.00	3187	RT	n/a	75.08	75	9.3018	52.8056	89.0291	N	07/2015	Incumbent
53-6021.00	3196	IM	n/a	4.49	55	0.2303	4.0237	4.9473	N	07/2015	Incumbent
53-6021.00	3196	RT	n/a	75.72	73	11.0520	48.4781	91.1824	N	07/2015	Incumbent
53-6021.00	3192	IM	n/a	4.47	54	0.1993	4.0703	4.8699	N	07/2015	Incumbent
53-6021.00	3192	RT	n/a	69.37	75	10.8683	44.9771	86.2582	N	07/2015	Incumbent
53-6021.00	20835	IM	n/a	4.39	54	0.2241	3.9430	4.8421	N	07/2015	Incumbent
53-6021.00	20835	RT	n/a	72.80	75	10.6980	47.7018	88.7051	N	07/2015	Incumbent
53-6021.00	20836	IM	n/a	4.12	48	0.1380	3.8438	4.3989	N	07/2015	Incumbent
53-6021.00	20836	RT	n/a	71.25	71	9.7993	48.8363	86.5485	N	07/2015	Incumbent
53-6021.00	20837	IM	n/a	4.01	63	0.2470	3.5194	4.5071	N	07/2015	Incumbent
53-6021.00	20837	RT	n/a	91.32	73	4.6545	76.5450	97.1379	N	07/2015	Incumbent
53-6021.00	3191	IM	n/a	4.00	49	0.4088	3.1805	4.8245	N	07/2015	Incumbent
53-6021.00	3191	RT	n/a	67.11	70	10.9899	43.0428	84.6380	N	07/2015	Incumbent
53-6021.00	20838	IM	n/a	3.97	65	0.1581	3.6577	4.2895	N	07/2015	Incumbent
53-6021.00	20838	RT	n/a	83.58	75	5.2577	70.3516	91.6149	N	07/2015	Incumbent
53-6021.00	3188	IM	n/a	3.80	61	0.1977	3.4026	4.1935	N	07/2015	Incumbent
53-6021.00	3188	RT	n/a	87.63	75	4.0645	77.0427	93.7321	N	07/2015	Incumbent
53-6021.00	20839	IM	n/a	3.32	58	0.1528	3.0137	3.6256	N	07/2015	Incumbent
53-6021.00	20839	RT	n/a	70.17	72	6.6478	55.5309	81.5881	N	07/2015	Incumbent
53-6021.00	3190	IM	n/a	4.03	40	0.1456	3.7371	4.3263	N	07/2015	Incumbent
53-6021.00	3190	RT	n/a	43.04	74	11.2486	23.2449	65.3475	N	07/2015	Incumbent
53-6021.00	3189	IM	n/a	3.79	46	0.2228	3.3374	4.2350	N	07/2015	Incumbent
53-6021.00	3189	RT	n/a	55.21	72	8.2394	38.8101	70.5457	N	07/2015	Incumbent
53-6021.00	3198	IM	n/a	3.59	41	0.2757	3.0355	4.1501	N	07/2015	Incumbent
53-6021.00	3198	RT	n/a	46.83	73	10.0211	28.3033	66.2653	N	07/2015	Incumbent
53-6021.00	3200	IM	n/a	3.40	22	0.4346	2.4995	4.3070	N	07/2015	Incumbent
53-6021.00	3200	RT	n/a	28.90	74	8.6015	14.9975	48.3483	N	07/2015	Incumbent
53-6021.00	3195	IM	n/a	3.33	49	0.1614	3.0029	3.6518	N	07/2015	Incumbent
53-6021.00	3195	RT	n/a	57.71	75	13.0328	32.0099	79.8138	N	07/2015	Incumbent
53-6031.00	10712	IM	n/a	4.65	45	0.0933	4.4644	4.8405	N	07/2016	Incumbent
53-6031.00	10712	RT	n/a	70.49	84	15.9244	34.2574	91.6333	N	07/2016	Incumbent
53-6031.00	20936	IM	n/a	4.24	74	0.2643	3.7085	4.7622	N	07/2016	Incumbent
53-6031.00	20936	RT	n/a	97.23	84	2.2270	87.1392	99.4537	N	07/2016	Incumbent
53-6031.00	10719	IM	n/a	4.19	69	0.2014	3.7912	4.5951	N	07/2016	Incumbent
53-6031.00	10719	RT	n/a	80.41	84	6.1193	65.4601	89.8836	N	07/2016	Incumbent
53-6031.00	10715	IM	n/a	4.13	48	0.1487	3.8339	4.4322	N	07/2016	Incumbent
53-6031.00	10715	RT	n/a	68.04	84	15.3307	34.3761	89.6408	N	07/2016	Incumbent
53-6031.00	10720	IM	n/a	4.01	59	0.1925	3.6232	4.3937	N	07/2016	Incumbent
53-6031.00	10720	RT	n/a	68.65	83	19.5509	26.4391	93.0300	Y	07/2016	Incumbent
53-6031.00	10725	IM	n/a	3.94	54	0.0976	3.7491	4.1408	N	07/2016	Incumbent
53-6031.00	10725	RT	n/a	90.58	83	5.1812	74.1819	96.9871	N	07/2016	Incumbent
53-6031.00	10724	IM	n/a	3.91	69	0.1373	3.6409	4.1888	N	07/2016	Incumbent
53-6031.00	10724	RT	n/a	91.70	84	5.5632	72.0834	97.9259	N	07/2016	Incumbent
53-6031.00	10721	IM	n/a	3.75	37	0.1859	3.3736	4.1275	N	07/2016	Incumbent
53-6031.00	10721	RT	n/a	84.68	84	5.7983	69.4403	93.0786	N	07/2016	Incumbent
53-6031.00	10714	IM	n/a	4.24	38	0.0612	4.1163	4.3642	N	07/2016	Incumbent
53-6031.00	10714	RT	n/a	43.35	83	11.2974	23.4546	65.6448	N	07/2016	Incumbent
53-6031.00	20937	IM	n/a	4.19	33	0.1533	3.8788	4.5033	N	07/2016	Incumbent
53-6031.00	20937	RT	n/a	50.39	84	23.4724	13.5664	86.7991	Y	07/2016	Incumbent
53-6031.00	10713	IM	n/a	3.96	52	0.1933	3.5726	4.3487	N	07/2016	Incumbent
53-6031.00	10713	RT	n/a	29.11	84	13.4988	10.0584	60.1352	N	07/2016	Incumbent
53-6031.00	10726	IM	n/a	3.78	68	0.1701	3.4358	4.1150	N	07/2016	Incumbent
53-6031.00	10726	RT	n/a	55.16	84	25.3584	13.7988	90.4326	Y	07/2016	Incumbent
53-6031.00	10723	IM	n/a	3.70	33	0.1695	3.3592	4.0497	N	07/2016	Incumbent
53-6031.00	10723	RT	n/a	45.35	83	8.4215	29.6835	61.9993	N	07/2016	Incumbent
53-6031.00	10718	IM	n/a	2.35	33	0.1856	1.9684	2.7243	N	07/2016	Incumbent
53-6031.00	10718	RT	n/a	46.02	84	18.2586	16.5024	78.6245	Y	07/2016	Incumbent
53-6041.00	8643	IM	n/a	3.80	51	0.1625	3.4754	4.1282	N	07/2016	Incumbent
53-6041.00	8643	RT	n/a	68.55	79	7.8908	51.2610	81.8729	N	07/2016	Incumbent
53-6041.00	8630	IM	n/a	3.70	65	0.1544	3.3938	4.0107	N	07/2016	Incumbent
53-6041.00	8630	RT	n/a	78.29	82	5.7826	64.6926	87.6445	N	07/2016	Incumbent
53-6041.00	8645	IM	n/a	3.47	55	0.1591	3.1519	3.7899	N	07/2016	Incumbent
53-6041.00	8645	RT	n/a	75.15	81	5.8242	61.9163	84.9069	N	07/2016	Incumbent
53-6041.00	8633	IM	n/a	4.13	49	0.1757	3.7810	4.4875	N	07/2016	Incumbent
53-6041.00	8633	RT	n/a	57.93	81	12.2805	33.5605	78.9614	N	07/2016	Incumbent
53-6041.00	8634	IM	n/a	4.11	50	0.1268	3.8570	4.3666	N	07/2016	Incumbent
53-6041.00	8634	RT	n/a	65.43	82	8.1841	47.9520	79.5406	N	07/2016	Incumbent
53-6041.00	8632	IM	n/a	4.08	44	0.1075	3.8641	4.2978	N	07/2016	Incumbent
53-6041.00	8632	RT	n/a	47.73	81	9.3431	30.2345	65.7999	N	07/2016	Incumbent
53-6041.00	8647	IM	n/a	4.03	32	0.1137	3.7951	4.2588	N	07/2016	Incumbent
53-6041.00	8647	RT	n/a	40.61	81	9.6081	23.6372	60.1769	N	07/2016	Incumbent
53-6041.00	8631	IM	n/a	3.99	38	0.2110	3.5664	4.4215	N	07/2016	Incumbent
53-6041.00	8631	RT	n/a	46.40	81	9.1298	29.4300	64.2555	N	07/2016	Incumbent
53-6041.00	8635	IM	n/a	3.96	52	0.1586	3.6411	4.2777	N	07/2016	Incumbent
53-6041.00	8635	RT	n/a	66.78	81	7.3273	51.0215	79.5014	N	07/2016	Incumbent
53-6041.00	8640	IM	n/a	3.95	39	0.1326	3.6808	4.2178	N	07/2016	Incumbent
53-6041.00	8640	RT	n/a	60.30	79	4.1849	51.7519	68.2697	N	07/2016	Incumbent
53-6041.00	8642	IM	n/a	3.90	51	0.1546	3.5935	4.2148	N	07/2016	Incumbent
53-6041.00	8642	RT	n/a	64.97	82	4.2993	56.0203	72.9825	N	07/2016	Incumbent
53-6041.00	8637	IM	n/a	3.90	33	0.1887	3.5128	4.2817	N	07/2016	Incumbent
53-6041.00	8637	RT	n/a	48.37	81	9.4550	30.6082	66.5605	N	07/2016	Incumbent
53-6041.00	8639	IM	n/a	3.90	45	0.1833	3.5275	4.2665	N	07/2016	Incumbent
53-6041.00	8639	RT	n/a	57.62	82	8.4052	40.6651	72.9453	N	07/2016	Incumbent
53-6041.00	8638	IM	n/a	3.89	49	0.1460	3.5927	4.1800	N	07/2016	Incumbent
53-6041.00	8638	RT	n/a	61.31	82	9.6088	41.4467	78.0136	N	07/2016	Incumbent
53-6041.00	8641	IM	n/a	3.84	40	0.1842	3.4711	4.2161	N	07/2016	Incumbent
53-6041.00	8641	RT	n/a	49.87	81	9.3822	32.0400	67.7382	N	07/2016	Incumbent
53-6041.00	8644	IM	n/a	3.80	29	0.1448	3.5011	4.0942	N	07/2016	Incumbent
53-6041.00	8644	RT	n/a	34.28	81	7.2281	21.5999	49.6943	N	07/2016	Incumbent
53-6041.00	8650	IM	n/a	3.76	38	0.1572	3.4414	4.0785	N	07/2016	Incumbent
53-6041.00	8650	RT	n/a	49.22	81	7.4087	34.9511	63.6130	N	07/2016	Incumbent
53-6041.00	8649	IM	n/a	3.75	49	0.1968	3.3547	4.1460	N	07/2016	Incumbent
53-6041.00	8649	RT	n/a	58.14	82	9.0908	39.7807	74.4943	N	07/2016	Incumbent
53-6041.00	8636	IM	n/a	3.73	44	0.1341	3.4628	4.0036	N	07/2016	Incumbent
53-6041.00	8636	RT	n/a	56.54	81	7.7449	40.9981	70.8985	N	07/2016	Incumbent
53-6041.00	8646	IM	n/a	3.70	43	0.1977	3.3026	4.1007	N	07/2016	Incumbent
53-6041.00	8646	RT	n/a	53.88	81	7.6630	38.7409	68.3339	N	07/2016	Incumbent
53-6041.00	20938	IM	n/a	3.45	24	0.1970	3.0423	3.8574	N	07/2016	Incumbent
53-6041.00	20938	RT	n/a	28.29	82	6.7228	16.9439	43.2702	N	07/2016	Incumbent
53-6041.00	8648	IM	n/a	3.22	27	0.2574	2.6864	3.7445	N	07/2016	Incumbent
53-6041.00	8648	RT	n/a	34.41	81	8.1571	20.3518	51.8516	N	07/2016	Incumbent
53-6041.00	8652	IM	n/a	3.20	21	0.2265	2.7234	3.6685	N	07/2016	Incumbent
53-6041.00	8652	RT	n/a	28.64	81	8.1367	15.3809	46.9900	N	07/2016	Incumbent
53-6051.00	23850	IM	n/a	4.51	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23850	RT	n/a	90.32	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23851	IM	n/a	4.45	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23851	RT	n/a	84.08	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23852	IM	n/a	4.39	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23852	RT	n/a	97.15	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23853	IM	n/a	4.13	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23853	RT	n/a	69.76	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23854	IM	n/a	4.09	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23854	RT	n/a	86.40	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23855	IM	n/a	4.06	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23855	RT	n/a	73.30	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23856	IM	n/a	4.02	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23856	RT	n/a	89.90	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23857	IM	n/a	3.99	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23857	RT	n/a	87.28	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23858	IM	n/a	3.96	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23858	RT	n/a	75.06	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23859	IM	n/a	3.91	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23859	RT	n/a	76.12	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23860	IM	n/a	3.87	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23860	RT	n/a	76.90	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23861	IM	n/a	3.83	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23861	RT	n/a	72.12	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23864	IM	n/a	4.08	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23864	RT	n/a	31.75	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23865	IM	n/a	4.03	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.00	23865	RT	n/a	48.88	n/a	n/a	n/a	n/a	N	11/2020	Analyst - Transition
53-6051.01	10728	IM	n/a	4.71	47	0.1271	4.4546	4.9661	N	08/2021	Incumbent
53-6051.01	10728	RT	n/a	99.45	49	0.5906	95.3722	99.9371	N	08/2021	Incumbent
53-6051.01	10734	IM	n/a	4.60	46	0.0511	4.5017	4.7075	N	08/2021	Incumbent
53-6051.01	10734	RT	n/a	97.35	49	2.6061	82.8057	99.6449	N	08/2021	Incumbent
53-6051.01	10733	IM	n/a	4.57	48	0.1535	4.2653	4.8830	N	08/2021	Incumbent
53-6051.01	10733	RT	n/a	98.31	50	1.5955	89.4255	99.7499	N	08/2021	Incumbent
53-6051.01	10741	IM	n/a	4.56	25	0.0592	4.4383	4.6826	N	08/2021	Incumbent
53-6051.01	10741	RT	n/a	68.36	49	14.4149	36.1332	89.1922	N	08/2021	Incumbent
53-6051.01	10732	IM	n/a	4.45	42	0.0602	4.3236	4.5669	N	08/2021	Incumbent
53-6051.01	10732	RT	n/a	89.98	50	6.7969	66.3743	97.6113	N	08/2021	Incumbent
53-6051.01	10731	IM	n/a	4.42	45	0.1980	4.0258	4.8239	N	08/2021	Incumbent
53-6051.01	10731	RT	n/a	93.04	49	5.4431	71.1461	98.6408	N	08/2021	Incumbent
53-6051.01	10735	IM	n/a	4.17	46	0.2330	3.6996	4.6383	N	08/2021	Incumbent
53-6051.01	10735	RT	n/a	86.34	50	6.5043	67.6014	95.0340	N	08/2021	Incumbent
53-6051.01	10729	IM	n/a	4.15	35	0.2471	3.6484	4.6526	N	08/2021	Incumbent
53-6051.01	10729	RT	n/a	68.73	48	7.6045	51.8909	81.7467	N	08/2021	Incumbent
53-6051.01	10730	IM	n/a	4.09	39	0.2566	3.5685	4.6073	N	08/2021	Incumbent
53-6051.01	10730	RT	n/a	90.73	49	5.8090	70.9374	97.5177	N	08/2021	Incumbent
53-6051.01	10736	IM	n/a	3.28	34	0.1259	3.0254	3.5377	N	08/2021	Incumbent
53-6051.01	10736	RT	n/a	78.22	48	11.2649	48.7082	93.1426	N	08/2021	Incumbent
53-6051.01	10738	IM	n/a	4.70	16	0.1564	4.3707	5.0000	N	08/2021	Incumbent
53-6051.01	10738	RT	n/a	55.99	47	20.1775	19.6629	86.8646	Y	08/2021	Incumbent
53-6051.01	10742	IM	n/a	4.04	26	0.1453	3.7431	4.3415	N	08/2021	Incumbent
53-6051.01	10742	RT	n/a	61.54	47	8.5684	43.5721	76.8331	N	08/2021	Incumbent
53-6051.01	10740	IM	n/a	3.96	18	0.2583	3.4165	4.5064	N	08/2021	Incumbent
53-6051.01	10740	RT	n/a	37.68	48	8.0629	23.2557	54.6760	N	08/2021	Incumbent
53-6051.07	14569	IM	n/a	4.49	55	0.0689	4.3519	4.6281	N	07/2015	Incumbent
53-6051.07	14569	RT	n/a	99.19	57	0.6998	95.5499	99.8555	N	07/2015	Incumbent
53-6051.07	14570	IM	n/a	4.06	51	0.1844	3.6906	4.4315	N	07/2015	Incumbent
53-6051.07	14570	RT	n/a	95.29	56	3.5176	80.7869	98.9847	N	07/2015	Incumbent
53-6051.07	14573	IM	n/a	4.05	42	0.1696	3.7045	4.3896	N	07/2015	Incumbent
53-6051.07	14573	RT	n/a	78.06	56	5.8519	64.2098	87.5894	N	07/2015	Incumbent
53-6051.07	19929	IM	n/a	4.26	24	0.2143	3.8145	4.7012	N	07/2015	Incumbent
53-6051.07	19929	RT	n/a	44.00	56	11.6361	23.3657	66.9309	N	07/2015	Incumbent
53-6051.07	19926	IM	n/a	4.22	12	0.1193	3.9533	4.4787	N	07/2015	Incumbent
53-6051.07	19926	RT	n/a	26.46	56	6.9133	15.0020	42.3038	N	07/2015	Incumbent
53-6051.07	14574	IM	n/a	4.14	38	0.1639	3.8033	4.4676	N	07/2015	Incumbent
53-6051.07	14574	RT	n/a	64.86	57	10.1492	43.0643	81.8289	N	07/2015	Incumbent
53-6051.07	14575	IM	n/a	3.96	31	0.2321	3.4842	4.4321	N	07/2015	Incumbent
53-6051.07	14575	RT	n/a	59.86	56	10.1759	38.9542	77.6980	N	07/2015	Incumbent
53-6051.07	19927	IM	n/a	3.66	29	0.2628	3.1257	4.2025	N	07/2015	Incumbent
53-6051.07	19927	RT	n/a	52.56	57	9.7144	33.6705	70.7423	N	07/2015	Incumbent
53-6051.07	14572	IM	n/a	3.63	33	0.1824	3.2573	4.0004	N	07/2015	Incumbent
53-6051.07	14572	RT	n/a	58.18	56	12.7757	32.6911	79.9370	N	07/2015	Incumbent
53-6051.07	14580	IM	n/a	3.55	20	0.1460	3.2403	3.8513	N	07/2015	Incumbent
53-6051.07	14580	RT	n/a	35.89	56	10.5725	18.2257	58.4340	N	07/2015	Incumbent
53-6051.07	14579	IM	n/a	3.52	17	0.2653	2.9556	4.0804	N	07/2015	Incumbent
53-6051.07	14579	RT	n/a	34.17	56	10.2966	17.1814	56.5068	N	07/2015	Incumbent
53-6051.07	19924	IM	n/a	3.43	22	0.3721	2.6575	4.2052	N	07/2015	Incumbent
53-6051.07	19924	RT	n/a	44.69	57	8.3877	29.0538	61.4614	N	07/2015	Incumbent
53-6051.07	14576	IM	n/a	3.41	16	0.2146	2.9561	3.8710	N	07/2015	Incumbent
53-6051.07	14576	RT	n/a	31.99	57	11.9811	13.4996	58.6352	N	07/2015	Incumbent
53-6051.07	14577	IM	n/a	3.37	20	0.1639	3.0266	3.7128	N	07/2015	Incumbent
53-6051.07	14577	RT	n/a	38.27	56	11.8978	18.4330	62.9777	N	07/2015	Incumbent
53-6061.00	20841	IM	n/a	4.69	35	0.1042	4.4799	4.9033	N	07/2015	Incumbent
53-6061.00	20841	RT	n/a	74.44	54	8.6433	53.9362	87.8680	N	07/2015	Incumbent
53-6061.00	13172	IM	n/a	4.43	39	0.2169	3.9933	4.8717	N	07/2015	Incumbent
53-6061.00	13172	RT	n/a	71.62	50	9.6885	49.1970	86.8042	N	07/2015	Incumbent
53-6061.00	13174	IM	n/a	4.15	49	0.1622	3.8286	4.4807	N	07/2015	Incumbent
53-6061.00	13174	RT	n/a	93.62	52	4.4337	76.7752	98.4898	N	07/2015	Incumbent
53-6061.00	13183	IM	n/a	3.94	33	0.1897	3.5499	4.3225	N	07/2015	Incumbent
53-6061.00	13183	RT	n/a	70.39	53	10.7817	45.7090	87.0347	N	07/2015	Incumbent
53-6061.00	13182	IM	n/a	4.67	23	0.1304	4.3960	4.9369	N	07/2015	Incumbent
53-6061.00	13182	RT	n/a	35.53	53	10.0871	18.5484	57.1447	N	07/2015	Incumbent
53-6061.00	13176	IM	n/a	4.45	37	0.1918	4.0574	4.8355	N	07/2015	Incumbent
53-6061.00	13176	RT	n/a	61.80	53	9.2362	42.4615	78.0119	N	07/2015	Incumbent
53-6061.00	13179	IM	n/a	4.09	35	0.1618	3.7630	4.4206	N	07/2015	Incumbent
53-6061.00	13179	RT	n/a	64.94	53	10.3379	42.6825	82.1620	N	07/2015	Incumbent
53-6061.00	13178	IM	n/a	4.06	31	0.2278	3.5952	4.5255	N	07/2015	Incumbent
53-6061.00	13178	RT	n/a	49.36	53	8.2980	33.3655	65.4893	N	07/2015	Incumbent
53-6061.00	13175	IM	n/a	4.06	38	0.1881	3.6787	4.4408	N	07/2015	Incumbent
53-6061.00	13175	RT	n/a	63.49	52	7.9709	46.5827	77.6231	N	07/2015	Incumbent
53-6061.00	13173	IM	n/a	4.04	34	0.2126	3.6027	4.4678	N	07/2015	Incumbent
53-6061.00	13173	RT	n/a	54.35	52	10.2217	34.2383	73.1352	N	07/2015	Incumbent
53-6061.00	13177	IM	n/a	3.86	28	0.3616	3.1135	4.5974	N	07/2015	Incumbent
